filepath,filename,pred_top1_id,pred_top1_name,pred_top1_prob,pred_top2_id,pred_top2_name,pred_top2_prob,pred_top3_id,pred_top3_name,pred_top3_prob,pred_top4_id,pred_top4_name,pred_top4_prob,pred_top5_id,pred_top5_name,pred_top5_prob
todas_imagens\AMERICAN_COOT__train__026.jpg,AMERICAN_COOT__train__026.jpg,28,029.American_Crow,7.88,45,046.Gadwall,5.82,4,005.Crested_Auklet,5.47,23,024.Red_faced_Cormorant,4.42,141,142.Black_Tern,4.27
todas_imagens\AMERICAN_COOT__train__027.jpg,AMERICAN_COOT__train__027.jpg,45,046.Gadwall,14.44,75,076.Dark_eyed_Junco,4.13,60,061.Heermann_Gull,4.04,4,005.Crested_Auklet,3.89,63,064.Ring_billed_Gull,3.36
todas_imagens\AMERICAN_COOT__train__028.jpg,AMERICAN_COOT__train__028.jpg,45,046.Gadwall,13.36,4,005.Crested_Auklet,4.48,60,061.Heermann_Gull,4.04,75,076.Dark_eyed_Junco,3.71,49,050.Eared_Grebe,3.49
todas_imagens\AMERICAN_COOT__train__029.jpg,AMERICAN_COOT__train__029.jpg,4,005.Crested_Auklet,26.39,45,046.Gadwall,19.58,7,008.Rhinoceros_Auklet,7.55,60,061.Heermann_Gull,2.2,23,024.Red_faced_Cormorant,2.13
todas_imagens\AMERICAN_COOT__train__030.jpg,AMERICAN_COOT__train__030.jpg,45,046.Gadwall,7.56,182,183.Northern_Waterthrush,5.27,60,061.Heermann_Gull,3.72,28,029.American_Crow,3.61,10,011.Rusty_Blackbird,3.5
todas_imagens\AMERICAN_COOT__train__031.jpg,AMERICAN_COOT__train__031.jpg,4,005.Crested_Auklet,21.39,45,046.Gadwall,4.63,75,076.Dark_eyed_Junco,4.57,23,024.Red_faced_Cormorant,3.33,60,061.Heermann_Gull,2.54
todas_imagens\AMERICAN_COOT__train__032.jpg,AMERICAN_COOT__train__032.jpg,75,076.Dark_eyed_Junco,6.22,13,014.Indigo_Bunting,4.86,23,024.Red_faced_Cormorant,4.45,45,046.Gadwall,3.96,182,183.Northern_Waterthrush,2.58
todas_imagens\AMERICAN_COOT__train__033.jpg,AMERICAN_COOT__train__033.jpg,45,046.Gadwall,12.4,2,003.Sooty_Albatross,2.42,107,108.White_necked_Raven,2.3,75,076.Dark_eyed_Junco,2.3,13,014.Indigo_Bunting,2.22
todas_imagens\AMERICAN_COOT__train__034.jpg,AMERICAN_COOT__train__034.jpg,4,005.Crested_Auklet,7.0,45,046.Gadwall,5.92,23,024.Red_faced_Cormorant,4.09,75,076.Dark_eyed_Junco,4.06,63,064.Ring_billed_Gull,3.22
todas_imagens\AMERICAN_COOT__train__035.jpg,AMERICAN_COOT__train__035.jpg,60,061.Heermann_Gull,10.9,45,046.Gadwall,8.61,4,005.Crested_Auklet,5.08,23,024.Red_faced_Cormorant,2.69,63,064.Ring_billed_Gull,2.68
todas_imagens\AMERICAN_COOT__train__036.jpg,AMERICAN_COOT__train__036.jpg,45,046.Gadwall,4.93,75,076.Dark_eyed_Junco,4.88,23,024.Red_faced_Cormorant,4.01,4,005.Crested_Auklet,3.12,13,014.Indigo_Bunting,2.81
todas_imagens\AMERICAN_COOT__train__037.jpg,AMERICAN_COOT__train__037.jpg,45,046.Gadwall,9.55,4,005.Crested_Auklet,5.32,75,076.Dark_eyed_Junco,3.92,28,029.American_Crow,3.53,60,061.Heermann_Gull,3.47
todas_imagens\AMERICAN_COOT__train__038.jpg,AMERICAN_COOT__train__038.jpg,75,076.Dark_eyed_Junco,6.5,23,024.Red_faced_Cormorant,6.07,45,046.Gadwall,6.01,60,061.Heermann_Gull,5.96,4,005.Crested_Auklet,5.05
todas_imagens\AMERICAN_COOT__train__039.jpg,AMERICAN_COOT__train__039.jpg,4,005.Crested_Auklet,7.18,45,046.Gadwall,5.32,23,024.Red_faced_Cormorant,4.72,75,076.Dark_eyed_Junco,4.45,63,064.Ring_billed_Gull,3.59
todas_imagens\AMERICAN_COOT__train__040.jpg,AMERICAN_COOT__train__040.jpg,45,046.Gadwall,16.62,4,005.Crested_Auklet,2.88,49,050.Eared_Grebe,2.87,75,076.Dark_eyed_Junco,2.68,23,024.Red_faced_Cormorant,2.65
todas_imagens\AMERICAN_COOT__train__041.jpg,AMERICAN_COOT__train__041.jpg,52,053.Western_Grebe,5.78,75,076.Dark_eyed_Junco,3.46,45,046.Gadwall,2.88,17,018.Spotted_Catbird,2.52,13,014.Indigo_Bunting,2.34
todas_imagens\AMERICAN_COOT__train__042.jpg,AMERICAN_COOT__train__042.jpg,49,050.Eared_Grebe,12.03,45,046.Gadwall,8.14,23,024.Red_faced_Cormorant,6.96,60,061.Heermann_Gull,5.41,4,005.Crested_Auklet,4.75
todas_imagens\AMERICAN_COOT__train__043.jpg,AMERICAN_COOT__train__043.jpg,45,046.Gadwall,7.59,75,076.Dark_eyed_Junco,4.28,23,024.Red_faced_Cormorant,3.72,60,061.Heermann_Gull,3.09,63,064.Ring_billed_Gull,3.03
todas_imagens\AMERICAN_COOT__train__044.jpg,AMERICAN_COOT__train__044.jpg,45,046.Gadwall,8.4,60,061.Heermann_Gull,4.65,75,076.Dark_eyed_Junco,3.43,4,005.Crested_Auklet,3.35,182,183.Northern_Waterthrush,2.89
todas_imagens\AMERICAN_COOT__train__045.jpg,AMERICAN_COOT__train__045.jpg,4,005.Crested_Auklet,10.08,45,046.Gadwall,8.74,23,024.Red_faced_Cormorant,7.34,60,061.Heermann_Gull,3.82,75,076.Dark_eyed_Junco,3.08
todas_imagens\AMERICAN_COOT__train__046.jpg,AMERICAN_COOT__train__046.jpg,45,046.Gadwall,4.32,23,024.Red_faced_Cormorant,4.23,4,005.Crested_Auklet,3.84,63,064.Ring_billed_Gull,3.82,60,061.Heermann_Gull,3.0
todas_imagens\AMERICAN_COOT__train__047.jpg,AMERICAN_COOT__train__047.jpg,45,046.Gadwall,8.56,4,005.Crested_Auklet,5.43,60,061.Heermann_Gull,5.26,75,076.Dark_eyed_Junco,3.92,182,183.Northern_Waterthrush,3.45
todas_imagens\AMERICAN_COOT__train__048.jpg,AMERICAN_COOT__train__048.jpg,45,046.Gadwall,16.33,60,061.Heermann_Gull,5.64,75,076.Dark_eyed_Junco,4.49,23,024.Red_faced_Cormorant,4.33,4,005.Crested_Auklet,4.12
todas_imagens\AMERICAN_COOT__train__049.jpg,AMERICAN_COOT__train__049.jpg,45,046.Gadwall,8.69,4,005.Crested_Auklet,4.66,23,024.Red_faced_Cormorant,4.39,75,076.Dark_eyed_Junco,4.14,60,061.Heermann_Gull,3.88
todas_imagens\AMERICAN_COOT__train__050.jpg,AMERICAN_COOT__train__050.jpg,45,046.Gadwall,7.75,75,076.Dark_eyed_Junco,5.99,60,061.Heermann_Gull,4.85,28,029.American_Crow,3.57,23,024.Red_faced_Cormorant,3.02
todas_imagens\AMERICAN_COOT__train__051.jpg,AMERICAN_COOT__train__051.jpg,45,046.Gadwall,6.72,75,076.Dark_eyed_Junco,5.76,4,005.Crested_Auklet,4.86,23,024.Red_faced_Cormorant,4.71,182,183.Northern_Waterthrush,3.5
todas_imagens\AMERICAN_COOT__train__052.jpg,AMERICAN_COOT__train__052.jpg,45,046.Gadwall,13.5,4,005.Crested_Auklet,5.29,60,061.Heermann_Gull,4.59,49,050.Eared_Grebe,3.49,23,024.Red_faced_Cormorant,3.22
todas_imagens\AMERICAN_COOT__train__053.jpg,AMERICAN_COOT__train__053.jpg,45,046.Gadwall,9.72,4,005.Crested_Auklet,4.56,23,024.Red_faced_Cormorant,3.53,51,052.Pied_billed_Grebe,3.5,75,076.Dark_eyed_Junco,3.09
todas_imagens\AMERICAN_COOT__train__054.jpg,AMERICAN_COOT__train__054.jpg,45,046.Gadwall,18.19,60,061.Heermann_Gull,6.08,75,076.Dark_eyed_Junco,4.65,49,050.Eared_Grebe,3.29,23,024.Red_faced_Cormorant,2.66
todas_imagens\AMERICAN_COOT__train__055.jpg,AMERICAN_COOT__train__055.jpg,45,046.Gadwall,18.69,75,076.Dark_eyed_Junco,4.68,4,005.Crested_Auklet,4.57,23,024.Red_faced_Cormorant,4.36,60,061.Heermann_Gull,2.99
todas_imagens\AMERICAN_COOT__train__056.jpg,AMERICAN_COOT__train__056.jpg,45,046.Gadwall,17.42,23,024.Red_faced_Cormorant,4.68,86,087.Mallard,3.94,75,076.Dark_eyed_Junco,2.53,169,170.Mourning_Warbler,2.24
todas_imagens\AMERICAN_COOT__train__057.jpg,AMERICAN_COOT__train__057.jpg,23,024.Red_faced_Cormorant,5.3,45,046.Gadwall,4.86,75,076.Dark_eyed_Junco,4.5,182,183.Northern_Waterthrush,3.02,63,064.Ring_billed_Gull,2.69
todas_imagens\AMERICAN_COOT__train__058.jpg,AMERICAN_COOT__train__058.jpg,45,046.Gadwall,8.91,75,076.Dark_eyed_Junco,3.2,60,061.Heermann_Gull,2.8,23,024.Red_faced_Cormorant,2.31,51,052.Pied_billed_Grebe,2.27
todas_imagens\AMERICAN_COOT__train__059.jpg,AMERICAN_COOT__train__059.jpg,45,046.Gadwall,8.69,60,061.Heermann_Gull,7.57,75,076.Dark_eyed_Junco,5.5,4,005.Crested_Auklet,5.36,49,050.Eared_Grebe,2.28
todas_imagens\AMERICAN_COOT__train__060.jpg,AMERICAN_COOT__train__060.jpg,45,046.Gadwall,17.99,75,076.Dark_eyed_Junco,4.25,26,027.Shiny_Cowbird,3.52,60,061.Heermann_Gull,3.25,49,050.Eared_Grebe,2.66
todas_imagens\AMERICAN_COOT__train__061.jpg,AMERICAN_COOT__train__061.jpg,45,046.Gadwall,7.3,23,024.Red_faced_Cormorant,6.63,4,005.Crested_Auklet,5.58,63,064.Ring_billed_Gull,4.31,182,183.Northern_Waterthrush,2.93
todas_imagens\AMERICAN_COOT__train__062.jpg,AMERICAN_COOT__train__062.jpg,45,046.Gadwall,19.19,60,061.Heermann_Gull,8.6,75,076.Dark_eyed_Junco,4.22,49,050.Eared_Grebe,3.46,4,005.Crested_Auklet,3.32
todas_imagens\AMERICAN_COOT__train__063.jpg,AMERICAN_COOT__train__063.jpg,45,046.Gadwall,10.45,60,061.Heermann_Gull,5.24,4,005.Crested_Auklet,4.41,23,024.Red_faced_Cormorant,3.55,75,076.Dark_eyed_Junco,3.53
todas_imagens\AMERICAN_COOT__train__064.jpg,AMERICAN_COOT__train__064.jpg,23,024.Red_faced_Cormorant,7.18,4,005.Crested_Auklet,5.49,45,046.Gadwall,4.76,26,027.Shiny_Cowbird,4.64,75,076.Dark_eyed_Junco,4.19
todas_imagens\AMERICAN_COOT__train__065.jpg,AMERICAN_COOT__train__065.jpg,45,046.Gadwall,8.91,75,076.Dark_eyed_Junco,4.37,23,024.Red_faced_Cormorant,4.07,49,050.Eared_Grebe,3.2,4,005.Crested_Auklet,2.75
todas_imagens\AMERICAN_COOT__train__066.jpg,AMERICAN_COOT__train__066.jpg,75,076.Dark_eyed_Junco,4.07,45,046.Gadwall,2.72,107,108.White_necked_Raven,2.64,63,064.Ring_billed_Gull,2.44,182,183.Northern_Waterthrush,2.41
todas_imagens\AMERICAN_COOT__train__067.jpg,AMERICAN_COOT__train__067.jpg,45,046.Gadwall,6.7,23,024.Red_faced_Cormorant,4.42,75,076.Dark_eyed_Junco,3.76,60,061.Heermann_Gull,3.13,63,064.Ring_billed_Gull,2.56
todas_imagens\AMERICAN_COOT__train__068.jpg,AMERICAN_COOT__train__068.jpg,45,046.Gadwall,10.31,75,076.Dark_eyed_Junco,6.81,4,005.Crested_Auklet,4.39,23,024.Red_faced_Cormorant,2.89,49,050.Eared_Grebe,2.46
todas_imagens\AMERICAN_COOT__train__069.jpg,AMERICAN_COOT__train__069.jpg,45,046.Gadwall,5.96,63,064.Ring_billed_Gull,3.92,75,076.Dark_eyed_Junco,3.71,23,024.Red_faced_Cormorant,3.15,51,052.Pied_billed_Grebe,3.02
todas_imagens\AMERICAN_COOT__train__070.jpg,AMERICAN_COOT__train__070.jpg,45,046.Gadwall,11.13,23,024.Red_faced_Cormorant,6.77,4,005.Crested_Auklet,5.35,75,076.Dark_eyed_Junco,5.05,7,008.Rhinoceros_Auklet,3.35
todas_imagens\AMERICAN_COOT__train__071.jpg,AMERICAN_COOT__train__071.jpg,60,061.Heermann_Gull,6.73,4,005.Crested_Auklet,5.22,75,076.Dark_eyed_Junco,5.19,23,024.Red_faced_Cormorant,4.06,45,046.Gadwall,3.29
todas_imagens\AMERICAN_COOT__train__072.jpg,AMERICAN_COOT__train__072.jpg,45,046.Gadwall,9.58,4,005.Crested_Auklet,3.89,182,183.Northern_Waterthrush,3.84,63,064.Ring_billed_Gull,3.02,75,076.Dark_eyed_Junco,3.01
todas_imagens\AMERICAN_COOT__train__073.jpg,AMERICAN_COOT__train__073.jpg,75,076.Dark_eyed_Junco,6.14,23,024.Red_faced_Cormorant,5.73,4,005.Crested_Auklet,4.03,60,061.Heermann_Gull,3.53,45,046.Gadwall,3.39
todas_imagens\AMERICAN_COOT__train__074.jpg,AMERICAN_COOT__train__074.jpg,75,076.Dark_eyed_Junco,6.16,23,024.Red_faced_Cormorant,5.67,45,046.Gadwall,5.31,4,005.Crested_Auklet,3.68,60,061.Heermann_Gull,2.9
todas_imagens\AMERICAN_COOT__train__075.jpg,AMERICAN_COOT__train__075.jpg,26,027.Shiny_Cowbird,5.27,23,024.Red_faced_Cormorant,5.21,28,029.American_Crow,4.51,60,061.Heermann_Gull,4.14,45,046.Gadwall,3.58
todas_imagens\AMERICAN_COOT__train__076.jpg,AMERICAN_COOT__train__076.jpg,75,076.Dark_eyed_Junco,17.11,45,046.Gadwall,4.84,4,005.Crested_Auklet,3.9,28,029.American_Crow,3.13,60,061.Heermann_Gull,2.45
todas_imagens\AMERICAN_COOT__train__077.jpg,AMERICAN_COOT__train__077.jpg,75,076.Dark_eyed_Junco,7.15,52,053.Western_Grebe,4.09,107,108.White_necked_Raven,3.69,45,046.Gadwall,3.59,13,014.Indigo_Bunting,3.29
todas_imagens\AMERICAN_COOT__train__078.jpg,AMERICAN_COOT__train__078.jpg,45,046.Gadwall,6.32,60,061.Heermann_Gull,3.73,75,076.Dark_eyed_Junco,3.55,23,024.Red_faced_Cormorant,3.37,4,005.Crested_Auklet,3.16
todas_imagens\AMERICAN_COOT__train__079.jpg,AMERICAN_COOT__train__079.jpg,45,046.Gadwall,5.31,23,024.Red_faced_Cormorant,4.16,13,014.Indigo_Bunting,3.47,75,076.Dark_eyed_Junco,3.44,182,183.Northern_Waterthrush,3.04
todas_imagens\AMERICAN_COOT__train__080.jpg,AMERICAN_COOT__train__080.jpg,45,046.Gadwall,5.08,75,076.Dark_eyed_Junco,4.49,4,005.Crested_Auklet,3.5,23,024.Red_faced_Cormorant,3.41,182,183.Northern_Waterthrush,3.17
todas_imagens\AMERICAN_COOT__train__081.jpg,AMERICAN_COOT__train__081.jpg,75,076.Dark_eyed_Junco,7.73,23,024.Red_faced_Cormorant,4.58,45,046.Gadwall,4.4,13,014.Indigo_Bunting,3.74,4,005.Crested_Auklet,3.22
todas_imagens\AMERICAN_COOT__train__082.jpg,AMERICAN_COOT__train__082.jpg,45,046.Gadwall,7.25,23,024.Red_faced_Cormorant,5.35,60,061.Heermann_Gull,3.38,75,076.Dark_eyed_Junco,3.3,4,005.Crested_Auklet,2.9
todas_imagens\AMERICAN_COOT__train__083.jpg,AMERICAN_COOT__train__083.jpg,75,076.Dark_eyed_Junco,8.25,23,024.Red_faced_Cormorant,7.67,45,046.Gadwall,7.61,60,061.Heermann_Gull,3.77,13,014.Indigo_Bunting,3.71
todas_imagens\AMERICAN_COOT__train__084.jpg,AMERICAN_COOT__train__084.jpg,45,046.Gadwall,11.89,60,061.Heermann_Gull,7.25,63,064.Ring_billed_Gull,4.2,182,183.Northern_Waterthrush,3.59,4,005.Crested_Auklet,3.36
todas_imagens\AMERICAN_COOT__train__085.jpg,AMERICAN_COOT__train__085.jpg,60,061.Heermann_Gull,5.63,75,076.Dark_eyed_Junco,5.54,23,024.Red_faced_Cormorant,5.4,4,005.Crested_Auklet,4.17,13,014.Indigo_Bunting,2.42
todas_imagens\AMERICAN_COOT__train__086.jpg,AMERICAN_COOT__train__086.jpg,45,046.Gadwall,12.41,60,061.Heermann_Gull,11.94,4,005.Crested_Auklet,11.31,23,024.Red_faced_Cormorant,4.28,75,076.Dark_eyed_Junco,4.17
todas_imagens\AMERICAN_COOT__train__087.jpg,AMERICAN_COOT__train__087.jpg,45,046.Gadwall,7.36,23,024.Red_faced_Cormorant,6.02,75,076.Dark_eyed_Junco,5.13,49,050.Eared_Grebe,3.37,60,061.Heermann_Gull,2.8
todas_imagens\AMERICAN_COOT__train__088.jpg,AMERICAN_COOT__train__088.jpg,45,046.Gadwall,13.15,60,061.Heermann_Gull,8.14,75,076.Dark_eyed_Junco,4.29,4,005.Crested_Auklet,3.68,28,029.American_Crow,2.71
todas_imagens\AMERICAN_COOT__train__089.jpg,AMERICAN_COOT__train__089.jpg,2,003.Sooty_Albatross,8.36,26,027.Shiny_Cowbird,5.12,45,046.Gadwall,4.98,107,108.White_necked_Raven,4.97,28,029.American_Crow,4.56
todas_imagens\AMERICAN_COOT__train__090.jpg,AMERICAN_COOT__train__090.jpg,75,076.Dark_eyed_Junco,8.31,60,061.Heermann_Gull,4.16,45,046.Gadwall,3.94,4,005.Crested_Auklet,3.16,182,183.Northern_Waterthrush,2.54
todas_imagens\AMERICAN_COOT__train__091.jpg,AMERICAN_COOT__train__091.jpg,60,061.Heermann_Gull,9.43,75,076.Dark_eyed_Junco,8.37,45,046.Gadwall,6.88,4,005.Crested_Auklet,4.6,23,024.Red_faced_Cormorant,3.88
todas_imagens\AMERICAN_COOT__train__092.jpg,AMERICAN_COOT__train__092.jpg,75,076.Dark_eyed_Junco,13.26,23,024.Red_faced_Cormorant,8.44,107,108.White_necked_Raven,3.09,13,014.Indigo_Bunting,2.91,45,046.Gadwall,2.4
todas_imagens\AMERICAN_COOT__train__093.jpg,AMERICAN_COOT__train__093.jpg,45,046.Gadwall,8.22,60,061.Heermann_Gull,4.54,4,005.Crested_Auklet,4.21,23,024.Red_faced_Cormorant,4.1,75,076.Dark_eyed_Junco,3.49
todas_imagens\AMERICAN_COOT__train__094.jpg,AMERICAN_COOT__train__094.jpg,75,076.Dark_eyed_Junco,10.73,23,024.Red_faced_Cormorant,7.59,45,046.Gadwall,3.53,13,014.Indigo_Bunting,2.81,88,089.Hooded_Merganser,1.83
todas_imagens\AMERICAN_COOT__train__095.jpg,AMERICAN_COOT__train__095.jpg,45,046.Gadwall,8.02,60,061.Heermann_Gull,5.68,4,005.Crested_Auklet,5.27,23,024.Red_faced_Cormorant,4.97,75,076.Dark_eyed_Junco,3.48
todas_imagens\AMERICAN_COOT__train__096.jpg,AMERICAN_COOT__train__096.jpg,23,024.Red_faced_Cormorant,5.14,4,005.Crested_Auklet,4.72,49,050.Eared_Grebe,4.19,45,046.Gadwall,3.71,75,076.Dark_eyed_Junco,3.41
todas_imagens\AMERICAN_COOT__train__097.jpg,AMERICAN_COOT__train__097.jpg,75,076.Dark_eyed_Junco,6.28,45,046.Gadwall,6.07,107,108.White_necked_Raven,3.53,13,014.Indigo_Bunting,3.0,23,024.Red_faced_Cormorant,2.58
todas_imagens\AMERICAN_COOT__train__098.jpg,AMERICAN_COOT__train__098.jpg,45,046.Gadwall,7.68,75,076.Dark_eyed_Junco,6.36,4,005.Crested_Auklet,3.66,23,024.Red_faced_Cormorant,3.55,13,014.Indigo_Bunting,3.1
todas_imagens\AMERICAN_COOT__train__099.jpg,AMERICAN_COOT__train__099.jpg,45,046.Gadwall,5.71,75,076.Dark_eyed_Junco,4.59,4,005.Crested_Auklet,4.14,23,024.Red_faced_Cormorant,4.12,60,061.Heermann_Gull,3.48
todas_imagens\AMERICAN_COOT__train__100.jpg,AMERICAN_COOT__train__100.jpg,60,061.Heermann_Gull,5.6,45,046.Gadwall,5.38,182,183.Northern_Waterthrush,4.32,23,024.Red_faced_Cormorant,4.18,4,005.Crested_Auklet,3.84
todas_imagens\AMERICAN_COOT__train__101.jpg,AMERICAN_COOT__train__101.jpg,45,046.Gadwall,10.49,4,005.Crested_Auklet,2.97,75,076.Dark_eyed_Junco,2.83,23,024.Red_faced_Cormorant,2.27,107,108.White_necked_Raven,2.27
todas_imagens\AMERICAN_COOT__train__102.jpg,AMERICAN_COOT__train__102.jpg,45,046.Gadwall,12.33,4,005.Crested_Auklet,5.68,23,024.Red_faced_Cormorant,4.78,63,064.Ring_billed_Gull,4.28,75,076.Dark_eyed_Junco,3.82
todas_imagens\AMERICAN_COOT__train__103.jpg,AMERICAN_COOT__train__103.jpg,49,050.Eared_Grebe,19.48,50,051.Horned_Grebe,10.43,45,046.Gadwall,3.66,60,061.Heermann_Gull,3.2,4,005.Crested_Auklet,2.53
todas_imagens\AMERICAN_COOT__train__104.jpg,AMERICAN_COOT__train__104.jpg,45,046.Gadwall,9.03,49,050.Eared_Grebe,4.47,4,005.Crested_Auklet,4.03,60,061.Heermann_Gull,3.99,23,024.Red_faced_Cormorant,3.73
todas_imagens\AMERICAN_COOT__train__105.jpg,AMERICAN_COOT__train__105.jpg,107,108.White_necked_Raven,5.28,75,076.Dark_eyed_Junco,4.82,52,053.Western_Grebe,3.26,50,051.Horned_Grebe,3.17,88,089.Hooded_Merganser,2.88
todas_imagens\AMERICAN_COOT__train__106.jpg,AMERICAN_COOT__train__106.jpg,4,005.Crested_Auklet,10.27,49,050.Eared_Grebe,8.54,23,024.Red_faced_Cormorant,8.3,45,046.Gadwall,5.69,75,076.Dark_eyed_Junco,3.98
todas_imagens\AMERICAN_COOT__train__107.jpg,AMERICAN_COOT__train__107.jpg,23,024.Red_faced_Cormorant,6.62,75,076.Dark_eyed_Junco,5.61,52,053.Western_Grebe,3.42,45,046.Gadwall,3.19,107,108.White_necked_Raven,2.8
todas_imagens\AMERICAN_COOT__train__108.jpg,AMERICAN_COOT__train__108.jpg,75,076.Dark_eyed_Junco,6.55,45,046.Gadwall,5.66,60,061.Heermann_Gull,4.23,107,108.White_necked_Raven,3.92,28,029.American_Crow,3.31
todas_imagens\AMERICAN_COOT__train__109.jpg,AMERICAN_COOT__train__109.jpg,45,046.Gadwall,7.36,23,024.Red_faced_Cormorant,3.9,60,061.Heermann_Gull,3.88,63,064.Ring_billed_Gull,2.95,4,005.Crested_Auklet,2.8
todas_imagens\AMERICAN_COOT__train__110.jpg,AMERICAN_COOT__train__110.jpg,45,046.Gadwall,7.75,182,183.Northern_Waterthrush,4.37,60,061.Heermann_Gull,4.26,4,005.Crested_Auklet,4.07,23,024.Red_faced_Cormorant,2.89
todas_imagens\AMERICAN_COOT__train__111.jpg,AMERICAN_COOT__train__111.jpg,45,046.Gadwall,6.87,75,076.Dark_eyed_Junco,5.44,60,061.Heermann_Gull,3.06,4,005.Crested_Auklet,2.91,127,128.Seaside_Sparrow,2.36
todas_imagens\AMERICAN_COOT__train__112.jpg,AMERICAN_COOT__train__112.jpg,4,005.Crested_Auklet,5.38,28,029.American_Crow,5.02,7,008.Rhinoceros_Auklet,4.78,23,024.Red_faced_Cormorant,4.42,60,061.Heermann_Gull,4.13
todas_imagens\AMERICAN_COOT__train__113.jpg,AMERICAN_COOT__train__113.jpg,45,046.Gadwall,5.03,75,076.Dark_eyed_Junco,3.67,182,183.Northern_Waterthrush,2.86,23,024.Red_faced_Cormorant,2.68,4,005.Crested_Auklet,2.61
todas_imagens\AMERICAN_COOT__train__114.jpg,AMERICAN_COOT__train__114.jpg,75,076.Dark_eyed_Junco,4.93,23,024.Red_faced_Cormorant,4.85,45,046.Gadwall,4.81,4,005.Crested_Auklet,3.07,107,108.White_necked_Raven,2.43
todas_imagens\AMERICAN_COOT__train__115.jpg,AMERICAN_COOT__train__115.jpg,45,046.Gadwall,16.39,60,061.Heermann_Gull,3.68,182,183.Northern_Waterthrush,3.06,75,076.Dark_eyed_Junco,2.5,63,064.Ring_billed_Gull,2.45
todas_imagens\AMERICAN_COOT__train__116.jpg,AMERICAN_COOT__train__116.jpg,23,024.Red_faced_Cormorant,9.09,45,046.Gadwall,8.62,75,076.Dark_eyed_Junco,6.17,49,050.Eared_Grebe,5.32,60,061.Heermann_Gull,3.68
todas_imagens\AMERICAN_COOT__train__117.jpg,AMERICAN_COOT__train__117.jpg,45,046.Gadwall,11.34,23,024.Red_faced_Cormorant,6.96,60,061.Heermann_Gull,6.01,4,005.Crested_Auklet,4.78,49,050.Eared_Grebe,3.68
todas_imagens\AMERICAN_COOT__train__118.jpg,AMERICAN_COOT__train__118.jpg,45,046.Gadwall,14.89,4,005.Crested_Auklet,6.71,23,024.Red_faced_Cormorant,4.83,60,061.Heermann_Gull,4.62,75,076.Dark_eyed_Junco,4.34
todas_imagens\AMERICAN_COOT__train__119.jpg,AMERICAN_COOT__train__119.jpg,4,005.Crested_Auklet,6.45,23,024.Red_faced_Cormorant,5.82,45,046.Gadwall,4.26,49,050.Eared_Grebe,4.04,75,076.Dark_eyed_Junco,3.57
todas_imagens\AMERICAN_COOT__train__120.jpg,AMERICAN_COOT__train__120.jpg,45,046.Gadwall,11.2,23,024.Red_faced_Cormorant,7.35,4,005.Crested_Auklet,4.71,60,061.Heermann_Gull,4.16,75,076.Dark_eyed_Junco,3.12
todas_imagens\AMERICAN_COOT__train__121.jpg,AMERICAN_COOT__train__121.jpg,45,046.Gadwall,16.23,60,061.Heermann_Gull,8.26,10,011.Rusty_Blackbird,4.78,182,183.Northern_Waterthrush,4.53,51,052.Pied_billed_Grebe,3.55
todas_imagens\AMERICAN_COOT__train__122.jpg,AMERICAN_COOT__train__122.jpg,45,046.Gadwall,6.72,23,024.Red_faced_Cormorant,5.71,75,076.Dark_eyed_Junco,5.56,4,005.Crested_Auklet,3.72,60,061.Heermann_Gull,2.57
todas_imagens\AMERICAN_COOT__train__123.jpg,AMERICAN_COOT__train__123.jpg,75,076.Dark_eyed_Junco,6.44,45,046.Gadwall,6.43,60,061.Heermann_Gull,2.49,13,014.Indigo_Bunting,2.36,52,053.Western_Grebe,2.2
todas_imagens\AMERICAN_COOT__train__124.jpg,AMERICAN_COOT__train__124.jpg,45,046.Gadwall,7.35,75,076.Dark_eyed_Junco,6.21,4,005.Crested_Auklet,3.22,60,061.Heermann_Gull,3.15,107,108.White_necked_Raven,2.78
todas_imagens\AMERICAN_COOT__train__125.jpg,AMERICAN_COOT__train__125.jpg,45,046.Gadwall,9.91,182,183.Northern_Waterthrush,3.63,75,076.Dark_eyed_Junco,3.25,4,005.Crested_Auklet,3.23,51,052.Pied_billed_Grebe,3.17
todas_imagens\AMERICAN_COOT__train__126.jpg,AMERICAN_COOT__train__126.jpg,45,046.Gadwall,12.05,49,050.Eared_Grebe,8.62,23,024.Red_faced_Cormorant,7.95,60,061.Heermann_Gull,6.18,4,005.Crested_Auklet,5.73
todas_imagens\AMERICAN_COOT__train__127.jpg,AMERICAN_COOT__train__127.jpg,45,046.Gadwall,5.18,23,024.Red_faced_Cormorant,4.56,4,005.Crested_Auklet,3.12,63,064.Ring_billed_Gull,2.7,13,014.Indigo_Bunting,2.18
todas_imagens\AMERICAN_COOT__train__128.jpg,AMERICAN_COOT__train__128.jpg,60,061.Heermann_Gull,16.15,52,053.Western_Grebe,9.27,49,050.Eared_Grebe,6.15,51,052.Pied_billed_Grebe,3.4,8,009.Brewer_Blackbird,3.18
todas_imagens\AMERICAN_COOT__train__129.jpg,AMERICAN_COOT__train__129.jpg,45,046.Gadwall,10.82,75,076.Dark_eyed_Junco,9.12,60,061.Heermann_Gull,3.25,23,024.Red_faced_Cormorant,3.21,13,014.Indigo_Bunting,3.02
